LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,2.1999999997206033E-4,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.017832999999867753,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.03784400000004098,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.05790500000002794,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.07813199999998324,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.097875,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.11783199999993667,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.13789299999992363,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.15802499999990688,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.17783400000003166,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19783100000000559,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.21786699999985285,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.23787999999988824,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.25795600000000557,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.278186999999918,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.29783699999982494,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3180489999998827,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3379679999998771,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3578529999998864,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.37788699999987146,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.39787699999986215,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.4180209999999497,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.43791299999994227,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.4580370000000112,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.47784400000004096,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4978769999998622,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5178689999999478,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5379860000000335,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5578909999998286,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.578000999999931,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5978229999998584,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6178780000000261,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6378580000000075,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6579660000000149,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6779369999999181,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6978319999999367,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.7178429999998771,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7378829999999144,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.757839999999851,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7778829999999143,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7978319999999367,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8178710000000429,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8378519999999553,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8578569999998436,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8779619999998249,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.897878000000026,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9178249999999535,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9379520000000484,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9578739999998361,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9778580000000074,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9978589999999385,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.0179809999999125,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.0378829999999144,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.0578279999999796,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.0782889999998733,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.0978829999999142,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.1178629999998957,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.1378859999999404,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.1579439999999013,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.1778379999999888,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,1.197841999999946,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,1.2178410000000148,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.2379169999998993,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.2582290000000502,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.2778980000000446,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.2978680000000167,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.3178310000000055,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,1.3378599999998697,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,1.3578880000000353,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,1.3780049999998882,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.397841999999946,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.4178359999998937,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.4378889999999664,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.457844999999972,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.477872999999905,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.4980789999999107,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.518030999999959,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.5378649999999907,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.5578610000000335,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.577964999999851,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
