LeftDriveModule/MotorPower,LeftDriveModule/Distance,RightDriveModule/MotorPower,RightDriveModule/Distance,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,0.0,0.0,0.06500999999999477,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.1260109999999986,0.0,-0.0078125,0.0,-0.0078125,-24.027100775193798,
0.0,0.0,0.0,0.0,0.14950100000000385,0.0,-0.0078125,0.0,-0.0078125,-24.027100775193798,
0.0,0.0,0.0,0.0,0.17308800000000338,0.0,-0.0078125,0.0,-0.0078125,-24.027100775193798,
0.0,0.0,0.0,0.0,0.18957399999999325,0.0,-0.0078125,0.0,-0.0078125,-24.027100775193798,
0.0,0.0,0.0,0.0,0.19444000000000233,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.19908800000000337,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.20283400000000257,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.20694400000000315,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.21086199999999372,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.21609799999999812,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.22199099999999453,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.2264320000000007,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.23208800000000337,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.24112900000000081,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.24762900000000082,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.25685499999999595,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.26178399999999963,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.2685599999999977,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.27804499999999827,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.28613300000000164,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.29155199999999604,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.2968680000000022,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.30211999999999534,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.3089719999999943,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.31491999999999826,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.3204060000000027,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.32576299999999175,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.33199099999999454,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
0.0,0.0,0.0,0.0,0.3394630000000034,0.0,-0.0078125,0.0,-0.0078125,-24.02860681114551,
