LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,0.034854999999995924,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.10422999999999592,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.10933899999999266,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.11327199999999721,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.11743399999999383,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.12154099999999744,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.12490099999999803,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.13023699999999372,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.13421399999999267,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.13885899999999674,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.14302300000000104,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.14649799999999233,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.15172099999999045,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.15681599999999163,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.1612459999999992,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.16546699999998965,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17014800000000105,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17445799999999873,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17887199999998848,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.18305199999999605,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1871759999999922,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19188899999999556,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1965,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.200625,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.2046339999999909,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.2095969999999943,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.21335199999999896,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.21685199999999896,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.22033499999999184,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.22432600000000094,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.22926699999999256,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.23290899999999964,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.23629899999999907,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.24035699999998905,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.24484100000000034,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.24954099999999743,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.2531809999999969,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.26627399999999035,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.273281999999992,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.28140699999999197,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.2923289999999979,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.29571899999999735,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3017589999999909,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.30656499999998776,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3150269999999873,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3187439999999915,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.32258799999998883,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3265159999999887,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.33082799999999407,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.33413499999999474,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.33806699999999545,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.34173799999999754,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3454189999999944,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3490040000000008,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.352627999999997,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.356877999999997,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3656339999999909,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.36965499999999885,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.37328099999998815,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3773689999999915,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.38173399999999674,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4023220000000001,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4218119999999908,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.4420969999999943,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.46147399999998745,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.48158899999999266,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5011649999999936,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5212429999999877,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.5414470000000001,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.5628909999999887,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5819839999999967,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6021440000000002,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6223579999999929,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6414839999999967,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6627479999999923,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.6816139999999868,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.701502999999997,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.721201000000001,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7416879999999947,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7617839999999997,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.7816579999999959,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.8019419999999955,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.8217749999999941,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8434489999999932,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8617739999999904,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
