LeftDriveModule/MotorPower,LeftDriveModule/Distance,RightDriveModule/MotorPower,RightDriveModule/Distance,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,0.0,0.0,0.0917019999999975,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.15589600000000065,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.16724700000000303,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.17458099999999832,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.18320100000000092,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.19218200000000069,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.2008249999999971,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.2107129999999961,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.22268299999999727,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.22826699999999983,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.23702799999999843,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.24605099999999946,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.2504780000000028,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.25720100000000096,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.26768600000000153,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.27268699999999807,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.276752999999997,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.2806979999999967,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.28454000000000085,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.29166100000000006,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.2959760000000024,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.0,0.0,0.3004150000000009,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.30421800000000077,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.30872200000000155,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.31316300000000047,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3170500000000029,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.32052599999999803,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3246999999999971,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3292580000000016,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.33303699999999664,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.33694200000000274,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3410179999999964,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.34773599999999716,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3512419999999984,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3547960000000021,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.35851400000000283,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.36446600000000035,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.3734599999999991,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0,0.0,0.38172200000000156,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
