LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,4.0299999999115246E-4,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.01539000000001397,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.03530900000000838,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.05535500000003958,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.07529000000003726,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.09528200000000651,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.11524800000002142,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.13524900000001072,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.15554899999999908,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.1752380000000121,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.19522200000000886,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.21536999999999534,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.2354980000000214,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.2553220000000438,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.2753510000000242,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.29536700000002747,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.31544099999999164,0.0,-0.0078125,0.0,-0.0078125,-25.0,
0.0,0.0,0.3353780000000261,0.0,-0.0078125,0.0,-0.0078125,-25.0,
0.0,0.0,0.3553570000000182,0.0,-0.0078125,0.0,-0.0078125,-25.0,
0.0,0.0,0.3754090000000433,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3953390000000363,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.4152470000000321,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.4352970000000205,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.4553269999999902,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.4752880000000005,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.4952530000000261,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5153040000000038,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5353120000000344,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.555271000000008,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5752410000000382,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
