LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,2.0399999991059303E-4,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.01783199999993667,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.03777600000007078,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.058540999999968334,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.07770999999996275,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.09793699999991805,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.117714999999851,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.1376689999999944,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.1577390000000596,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17775799999991432,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19771900000004097,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.2176879999998491,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.2377839999999851,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.2576720000000205,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2776599999999162,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.29772099999990315,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3176850000000559,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3376729999999516,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3577109999998938,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3777199999999721,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3977360000000335,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4176699999999255,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.43768799999984914,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4576879999998491,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.47767800000007266,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
