LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,1.8800000008195638E-4,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.01685400000005029,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.03688100000005216,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.0572160000000149,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.07683100000000559,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.09687300000002141,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.11686499999999068,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.13697200000006707,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1568390000000363,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17686999999999534,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19686900000006427,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2169420000000391,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.23683500000007915,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.25688000000000466,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2768510000000242,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.29684900000004566,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.31716300000005865,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3368790000000736,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.35701800000004,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3768490000000456,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.39689100000006144,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.41687199999997393,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.43688699999998787,0.0,-0.0625,0.0,-0.0078125,-24.0164263322884,
0.0478515625,0.0,0.4569110000000801,0.0,-0.2265625,0.0,-0.0078125,-24.0164263322884,
0.22210036364274055,0.0,0.4769340000000084,0.0,-0.4765625,0.0,-0.0078125,-24.0164263322884,
0.37616228972171206,0.0,0.4969250000000466,0.0,-0.6171875,0.0,-0.0078125,-24.0164263322884,
0.5012890306154985,0.0,0.516923000000068,0.0,-0.7109375,0.0,-0.0078125,-24.0164263322884,
0.606903951127436,0.0,0.5369579999999842,0.0,-0.78125,0.0,-0.0078125,-24.017965571205007,
0.6317439706407509,0.0,0.5569440000000176,0.0,-0.796875,0.0,-0.0078125,-24.017965571205007,
0.6443508036488623,0.0,0.576920000000042,0.0,-0.8046875,0.0,-0.0078125,-24.017965571205007,
