LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,3.8599999994039534E-4,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.015775000000023284,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.03578000000002794,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.05575899999996182,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.07599499999999534,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.09579799999995157,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.11600199999997858,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1357950000000419,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1557600000000093,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17579099999996833,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.19590200000000185,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2157730000000447,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.23591799999994692,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.255841999999946,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.27580999999993944,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2957939999999944,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3157460000000428,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.33580799999996086,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.35575399999995716,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3757669999999925,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.3958510000000242,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4157589999999618,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.43579899999999905,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4557939999999944,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.47600599999993576,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4957489999999525,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5157689999999712,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.535841999999946,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5559120000000112,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5757970000000205,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5957659999999451,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6159100000000326,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.6359449999999488,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.6557730000000447,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.6757389999999431,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6957759999999543,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7157659999999451,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.7357619999999879,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.7557989999999991,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.7758070000000298,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.7957929999999469,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.8157389999999431,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.8357889999999898,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.855792999999947,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.8758419999999459,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.8957689999999712,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9157650000000139,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.9357759999999543,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.9558930000000401,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,0.0,0.9757739999999758,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.9957700000000186,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,1.0157889999999898,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.0358029999999563,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.055777000000002,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,1.0757369999999646,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
