LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,1.950000002980232E-4,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.015445000000298022,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.03514400000032038,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.05535400000028312,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.07515599999995902,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.09523500000033527,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.11515500000026077,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.13515299999993294,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.15521299999998883,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1751469999998808,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19523600000003352,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.21515800000028684,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2351589999999851,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.25520300000021234,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2751970000001602,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2951510000000708,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.31518900000024586,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3351790000000037,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.35520600000023844,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.3751929999999702,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.395164000000339,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.41516500000003725,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.43515299999993295,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4552140000001527,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4752080000001006,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.49517299999995157,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5152269999999552,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5351550000002607,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.555195000000298,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5751970000001602,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5951499999999069,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6151690000002272,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6352170000001788,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.6551729999999516,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6753629999998957,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6951589999999851,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7151720000002533,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7351580000002869,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7551890000002459,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.775192000000272,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7951620000000111,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8151589999999851,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.835160000000149,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8552310000001453,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8752700000000186,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8951830000001937,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.9151980000003241,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
