LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,0.07037999999999738,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.11457300000000031,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.11783799999999973,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.12092499999999927,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.12371399999999994,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.12699299999999858,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.13198199999999996,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.13929699999999867,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1464519999999975,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.15365399999999863,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.16325499999999737,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1697510000000002,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17459899999999834,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.17709899999999834,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1797019999999975,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.18273999999999796,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1854290000000001,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.18817799999999987,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19058399999999892,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19316399999999703,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.19643199999999705,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.1989459999999999,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.20377399999999762,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.20659200000000055,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.20930299999999988,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.21226499999999943,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.2158119999999981,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.21841799999999784,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.22103099999999903,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
