LeftDriveModule/MotorPower,RightDriveModule/MotorPower,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,0.0,3.419999999459833E-4,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.01759899999992922,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.037534999999916184,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.05755899999989197,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.07756099999998696,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.09746899999992456,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.11742599999997765,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.13742900000000371,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.157451999999932,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.17742799999995623,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.19744099999999162,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.21744999999995343,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.23747299999999813,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.2574529999999795,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.27742399999999906,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.297436999999918,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.31759299999999346,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.33745100000000094,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.35745299999997954,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.37743399999989197,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.39742399999999906,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.41749299999990036,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.43745999999996277,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.4574949999999953,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.47743399999989194,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.49747099999990313,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,0.0,0.5174619999999414,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5374299999999348,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5574469999999273,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5775039999999572,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.5974479999999749,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6175009999999311,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6376639999999898,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6575079999999143,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6774409999999916,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.6974649999999674,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7174389999998966,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7374609999998938,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7574729999999982,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7774339999998919,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.7974589999999152,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8175039999999572,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.8374649999999674,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.8574349999999394,0.0,-0.0078125,0.0,-0.0078125,-24.014882260596547,
0.0,0.0,0.8774839999999385,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.0,0.8974109999999637,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,0.017409336419753084,0.9175219999999972,0.0,-0.0078125,0.0,-0.140625,-24.017965571205007,
0.0,0.08396823347107438,0.9374809999999124,0.0,-0.0078125,0.0,-0.296875,-24.017965571205007,
0.0,0.14781694788797062,0.9576049999999814,0.0,-0.0078125,0.0,-0.390625,-24.017965571205007,
0.0,0.21472458167533925,0.9775239999999757,0.0,-0.0078125,0.0,-0.46875,-24.017965571205007,
