RightDriveModule/MotorPower,RightDriveModule/Distance,Time,Driver/LeftX,Driver/LeftY,Driver/RightX,Driver/RightY,PH/pressure,
0.0,185.1968869291183,7.419999999983702E-4,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.016817999999999302,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.036287000000000263,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.056510999999998604,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.07658799999999974,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.09671399999999994,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.11607099999999991,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.13661499999999796,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,185.1968869291183,0.15674399999999877,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,185.1968869291183,0.17733299999999871,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.1987719999999972,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.21830599999999686,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.2395659999999989,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,185.1968869291183,0.25928299999999943,0.0,-0.0078125,0.0,-0.0078125,-24.0195,
0.0,185.1968869291183,0.28073899999999774,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.2995370000000003,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.31715699999999925,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.33651800000000004,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.3565169999999998,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.37593299999999724,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.3955979999999981,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.41641799999999785,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.43710299999999913,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.4554849999999969,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.47653700000000027,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.4953209999999999,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.5152199999999976,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.5369719999999979,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.5563760000000002,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.5768809999999975,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.5954749999999985,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.6154679999999971,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.6362549999999974,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.657214,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.6766159999999982,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.6953849999999984,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.716304,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.7356449999999968,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.7552729999999974,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.7750459999999985,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.796107,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.8152619999999988,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.8351469999999972,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.8573289999999979,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.8750629999999983,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.8954439999999995,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.9152489999999998,0.0,-0.0078125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,0.9350469999999986,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.9552259999999988,0.0,-0.0078125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,0.9763099999999977,0.0,-0.140625,0.0,-0.0078125,-25.0,
0.0,185.1968869291183,0.9953599999999969,0.0,-0.140625,0.0,-0.0078125,-25.0,
0.0,185.1968869291183,1.0151739999999991,0.0,-0.140625,0.0,-0.0078125,-25.0,
0.0,185.1968869291183,1.0363289999999978,0.0,-0.203125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.055520999999997,0.0,-0.203125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.075279999999999,0.0,-0.203125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.0952979999999988,0.0,-0.203125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.1152729999999975,0.0,-0.203125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.136721999999998,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.15734,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.1751610000000001,0.0,-0.2109375,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.195387999999999,0.0,-0.2109375,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.2175999999999985,0.0,-0.2109375,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.237911,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.2554069999999993,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.276387999999999,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.297632999999998,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.3169029999999984,0.0,-0.2109375,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.3365809999999982,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.3563889999999992,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.3768139999999984,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.397055999999997,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.4165819999999985,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.4353639999999979,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.4569619999999994,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.4764429999999993,0.0,-0.21875,0.0,-0.0078125,-24.014882260596547,
0.0,185.1968869291183,1.4953479999999981,0.0,-0.21875,0.0,-0.0078125,-24.014882260596547,
0.0,185.1968869291183,1.5168639999999978,0.0,-0.21875,0.0,-0.0078125,-24.014882260596547,
0.0,185.1968869291183,1.5362209999999978,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.5584569999999984,0.0,-0.21875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.5777359999999971,0.0,-0.2265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.5973329999999988,0.0,-0.2265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.615342999999997,0.0,-0.2265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.6371669999999976,0.0,-0.2421875,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.6568629999999975,0.0,-0.25,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.6750829999999988,0.0,-0.25,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.6960190000000002,0.0,-0.25,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.7161759999999995,0.0,-0.2578125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.7367870000000003,0.0,-0.2578125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.7564709999999977,0.0,-0.2578125,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.7758979999999973,0.0,-0.2578125,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.7964439999999995,0.0,-0.265625,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.8164759999999986,0.0,-0.265625,0.0,-0.0078125,-24.0164263322884,
0.0,185.1968869291183,1.8364399999999987,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.855699999999997,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.1968869291183,1.875061999999998,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.27542674545805,1.8964029999999985,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.3539665617978,1.917078999999998,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.39323646996766,1.9351179999999986,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.4717762863074,1.9578329999999988,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.51104619447727,1.9754459999999998,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.58958601081702,1.9953329999999987,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.62885591898691,2.015399999999998,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.70739573532666,2.0352649999999994,0.0,-0.265625,0.0,-0.0078125,-24.0164263322884,
0.0,185.74666564349653,2.055164999999997,0.0,-0.265625,0.0,-0.0078125,-24.0164263322884,
0.0,185.82520545983627,2.0751229999999996,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.86447536800614,2.0950709999999964,0.0,-0.265625,0.0,-0.0078125,-24.017965571205007,
0.0,185.94301518434588,2.1155539999999964,0.0,-0.2734375,0.0,-0.0078125,-24.017965571205007,
0.0,185.98228509251575,2.1350539999999962,0.0,-0.2734375,0.0,-0.0078125,-24.0195,
0.0,186.0608249088555,2.155426999999996,0.0,-0.2734375,0.0,-0.0078125,-24.0195,
0.0,186.13936472519524,2.1752019999999974,0.0,-0.2734375,0.0,-0.0078125,-24.0164263322884,
0.0,186.21790454153498,2.1951029999999956,0.0,-0.2734375,0.0,-0.0078125,-24.0164263322884,
0.0,186.29644435787472,2.215989999999998,0.0,-0.2734375,0.0,-0.0078125,-24.0164263322884,
0.0,186.3749841742145,2.235100999999995,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,186.45352399055423,2.2552350000000008,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,186.57133371506384,2.2768399999999964,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,186.64987353140359,2.297771999999997,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,186.7676832559132,2.316265999999996,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,186.84622307225294,2.336245999999999,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,186.92476288859268,2.3551589999999996,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,187.0425726131023,2.3759259999999993,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.12111242944206,2.396697,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.23892215395168,2.4175559999999967,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.31746197029142,2.4367580000000015,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.39600178663116,2.4568339999999953,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.4745416029709,2.4768110000000014,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.59235132748051,2.4976270000000005,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.67089114382026,2.5163559999999996,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,187.7887008683299,2.536432999999997,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,187.86724068466964,2.5564360000000015,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,187.94578050100938,2.575845000000001,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,188.063590225519,2.597546000000002,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,188.14213004185874,2.617368000000002,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,188.22066985819848,2.6368439999999973,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,188.29920967453822,2.656403999999995,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,188.41701939904783,2.6763699999999955,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,188.49555921538757,2.696326000000001,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,188.57409903172734,2.7151460000000007,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,188.69190875623696,2.7365049999999975,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,188.7704485725767,2.7554029999999985,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,188.84898838891644,2.7756789999999962,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,188.92752820525618,2.7956029999999954,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.0453379297658,2.8165400000000007,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.12387774610553,2.8350279999999985,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.20241756244528,2.856400999999998,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.28095737878505,2.8765539999999965,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.39876710329466,2.8969919999999982,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.4773069196344,2.9152849999999964,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.55584673597414,2.9350699999999996,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.63438655231388,2.955343000000001,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,189.71292636865363,2.975038999999997,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,189.79146618499337,2.995087999999996,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,189.8700060013331,3.0154409999999987,0.0,-0.28125,0.0,-0.0078125,-24.014882260596547,
0.0,189.98781572584275,3.035048999999999,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.0663555421825,3.0550539999999966,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.14489535852223,3.075072,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.22343517486198,3.095061999999998,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.30197499120172,3.1150380000000006,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.41978471571133,3.135381000000001,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,190.49832453205107,3.1563569999999963,0.0,-0.28125,0.0,-0.0078125,-24.017965571205007,
0.0,190.5768643483908,3.175957000000002,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.65540416473058,3.1950440000000015,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.73394398107033,3.215392999999996,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.81248379741007,3.235010000000002,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,190.93029352191968,3.2552639999999955,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,191.00883333825942,3.2753119999999982,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,191.08737315459916,3.2961650000000007,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,191.1659129709389,3.3169649999999966,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
0.0,191.28372269544852,3.3364049999999987,0.0,-0.28125,0.0,-0.0078125,-24.0164263322884,
